event_id,name,segment,genre,subgenre,venue_name,city,state,country,datetime_utc,url,event_date,event_time,Y,X,event_lat,event_lon,capacity
rZ7HnEZ1AfQf-d,Krampusnacht feat. Wild Earp and the Free for Alls / The Metalliques / Burlesque Marionette from Deviant Cabaret / M.E.o.W. / MC Santa,Music,Other,Other,Empty Bottle,Chicago,IL,United States Of America,2025-12-05 03:00:00+00:00,https://www.ticketweb.com/event/krampusnacht-feat-wild-earp-and-empty-bottle-tickets/14694843,2025-12-05,03:00:00,41.8781,-87.6298,41.8781,-87.6298,400.0
rZ7HnEZ1Af_9-S,"Psychostick CD Release Party w/ Knight Of The Round, Game Genie, The Darkhorse Collective",Music,Rock,Hardcore Punk,Cubby Bear,Chicago,IL,United States Of America,2025-12-06 00:00:00+00:00,https://www.ticketweb.com/event/psychostick-cd-release-party-w-cubby-bear-tickets/14657873,2025-12-06,,41.8781,-87.6298,41.8781,-87.6298,1800.0
rZ7HnEZ1Afjo4S,unSTRAPPED - A Lesbian Holiday Party,Music,Other,Other,Empty Bottle,Chicago,IL,United States Of America,2025-12-06 04:00:00+00:00,https://www.ticketweb.com/event/unstrapped-a-lesbian-empty-bottle-tickets/14711573,2025-12-06,04:00:00,41.8781,-87.6298,41.8781,-87.6298,400.0
rZ7HnEZ1AfpfCd,Ryan Kinder with  Joe Pacelli,Music,Country,Country,Carol's Pub,Chicago,IL,United States Of America,2025-12-05 02:00:00+00:00,https://www.ticketweb.com/event/ryan-kinder-joe-pacelli-carols-pub-tickets/14594383,2025-12-05,02:00:00,41.8781,-87.6298,41.8781,-87.6298,300.0
rZ7HnEZ1AfpfqS,Eric Case,Music,Country,Country,Carol's Pub,Chicago,IL,United States Of America,2025-12-06 03:30:00+00:00,https://www.ticketweb.com/event/eric-case-carols-pub-tickets/14594773,2025-12-06,03:30:00,41.8781,-87.6298,41.8781,-87.6298,300.0
rZ7HnEZ1Afu6pd,*SOLD OUT* All Them Witches - House of Mirrors Tour with King Buffalo,Music,Rock,Psychedelic,Thalia Hall,Chicago,IL,United States Of America,2025-12-06 02:00:00+00:00,https://www.ticketweb.com/event/sold-out-all-them-witches-thalia-hall-tickets/14347583,2025-12-06,02:00:00,41.8781,-87.6298,41.8781,-87.6298,2400.0
vv178ZbsGkSoOfGc,Space Bacon and Dizgo,Music,R&B,Funk,Garcia's Chicago,Chicago,IL,United States Of America,2025-12-06 02:00:00+00:00,https://www.ticketmaster.com/space-bacon-and-dizgo-chicago-illinois-12-05-2025/event/0400631CD181432D,2025-12-06,02:00:00,41.8781,-87.6298,41.8781,-87.6298,150.0
vv1A7ZkGkGkeWM38S,Lavern,Music,Pop,Electro Pop,Outset,Chicago,IL,United States Of America,2025-12-06 04:00:00+00:00,https://www.ticketmaster.com/lavern-chicago-illinois-12-05-2025/event/04006306BDDD2433,2025-12-06,04:00:00,41.8781,-87.6298,41.8781,-87.6298,500.0
vv1A7ZkuJGkdI7b3F,Chicago Elite Classic,Sports,Basketball,High School,Credit Union 1 Arena at UIC,Chicago,IL,United States Of America,2025-12-05 22:30:00+00:00,https://www.ticketmaster.com/chicago-elite-classic-chicago-illinois-12-05-2025/event/04006366E8118488,2025-12-05,22:30:00,41.8781,-87.6298,41.8781,-87.6298,9500.0
vv1kvYvNGaGACIoEu,Brett Eldredge: GLOW Live,Music,Country,Country,The Chicago Theatre,Chicago,IL,United States Of America,2025-12-05 02:00:00+00:00,https://www.ticketmaster.com/brett-eldredge-glow-live-chicago-illinois-12-04-2025/event/070063309EA119CD,2025-12-05,02:00:00,41.8781,-87.6298,41.8781,-87.6298,3600.0
vv1kvYvNGaGACtvEL,Brett Eldredge: GLOW Live,Music,Country,Country,The Chicago Theatre,Chicago,IL,United States Of America,2025-12-06 02:00:00+00:00,https://www.ticketmaster.com/brett-eldredge-glow-live-chicago-illinois-12-05-2025/event/070063309EA419DF,2025-12-06,02:00:00,41.8781,-87.6298,41.8781,-87.6298,3600.0
vvG18Zbc5wHKCv,Hot Mulligan - THE SOUND A BODY MAKES WHEN IT'S STILL TOUR,Music,Rock,Alternative Rock,The Salt Shed Indoors (Shed),Chicago,IL,United States Of America,2025-12-05 01:00:00+00:00,https://www.ticketmaster.com/hot-mulligan-the-sound-a-body-chicago-illinois-12-04-2025/event/040062D2F2F13381,2025-12-05,01:00:00,41.8781,-87.6298,41.8781,-87.6298,3500.0
vvG18ZbcnoSsOY,Hot Mulligan - THE SOUND A BODY MAKES WHEN IT'S STILL TOUR,Music,Rock,Alternative Rock,The Salt Shed Indoors (Shed),Chicago,IL,United States Of America,2025-12-06 01:00:00+00:00,https://www.ticketmaster.com/hot-mulligan-the-sound-a-body-chicago-illinois-12-05-2025/event/040062DA91CF1830,2025-12-06,01:00:00,41.8781,-87.6298,41.8781,-87.6298,3500.0
vvG1jZbiQ8Gvkr,SIX (Chicago),Arts & Theatre,Theatre,Musical,CIBC Theatre,Chicago,IL,United States Of America,2025-12-05 01:00:00+00:00,https://www.ticketmaster.com/six-chicago-chicago-illinois-12-04-2025/event/070062C69030119E,2025-12-05,01:00:00,41.8781,-87.6298,41.8781,-87.6298,1800.0
vvG1jZbiQ8uokJ,SIX (Chicago),Arts & Theatre,Theatre,Musical,CIBC Theatre,Chicago,IL,United States Of America,2025-12-06 01:00:00+00:00,https://www.ticketmaster.com/six-chicago-chicago-illinois-12-05-2025/event/070062C6903511A6,2025-12-06,01:00:00,41.8781,-87.6298,41.8781,-87.6298,1800.0
vvG1jZbmnTLe1N,Elf (Chicago),Arts & Theatre,Theatre,Musical,The Auditorium,Chicago,IL,United States Of America,2025-12-05 01:00:00+00:00,https://www.ticketmaster.com/elf-chicago-chicago-illinois-12-04-2025/event/070062EABF7C22A3,2025-12-05,01:00:00,41.8781,-87.6298,41.8781,-87.6298,3900.0
vvG1jZbmnTLw1z,Elf (Chicago),Arts & Theatre,Theatre,Musical,The Auditorium,Chicago,IL,United States Of America,2025-12-06 01:00:00+00:00,https://www.ticketmaster.com/elf-chicago-chicago-illinois-12-05-2025/event/070062EABF7F22B8,2025-12-06,01:00:00,41.8781,-87.6298,41.8781,-87.6298,3900.0
16tZkueZYZA2v282,"Harlem Hayfield, the 45, Modern Joey",Music,Rock,Pop,Reggies Music Joint,Chicago,IL,United States Of America,2025-12-07 02:30:00+00:00,https://www.ticketweb.com/event/harlem-hayfield-the-45-modern-reggies-music-joint-tickets/14600453?REFERRAL_ID=tmfeed,2025-12-07,02:30:00,41.8781,-87.6298,41.8781,-87.6298,400.0
16tZkuzZEZA5eG68,Gately Open (T&F Event),Sports,Track & Field,Track & Field,Gately Track and Field Center,Chicago,IL,United States Of America,2025-12-06 16:00:00+00:00,https://www.ticketweb.com/event/gately-open-tf-event-gately-track-and-field-center-tickets/14677233?REFERRAL_ID=tmfeed,2025-12-06,16:00:00,41.8781,-87.6298,41.8781,-87.6298,3500.0
1Ae0ZbSGkYMdsHU,"Kashmir, After Forever",Music,Undefined,Undefined,Reggie's Rock Club,Chicago,IL,United States Of America,2025-12-07 02:00:00+00:00,https://www.ticketweb.com/event/kashmir-after-forever-reggies-rock-club-tickets/14589443?REFERRAL_ID=tmfeed,2025-12-07,02:00:00,41.8781,-87.6298,41.8781,-87.6298,600.0
1Ae0ZbVGkHpz8tN,Indiscipline: a King Crimson Tribute,Music,Rock,Pop,Reggies Bananna's Shack ,Chicago,IL,United States Of America,2025-12-07 03:00:00+00:00,https://www.ticketweb.com/event/indiscipline-a-king-crimson-tribute-reggies-banannas-shack-tickets/14624173?REFERRAL_ID=tmfeed,2025-12-07,03:00:00,41.8781,-87.6298,41.8781,-87.6298,0.0
Z7r9jZ1A7_V8N,Jon McLaughlin,Music,Blues,Jazz Blues,Park West,Chicago,IL,United States Of America,2025-12-07 01:30:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7_V8N,2025-12-07,01:30:00,41.8781,-87.6298,41.8781,-87.6298,1000.0
Z7r9jZ1A7_YqS,Joffrey Ballet presents The Nutcracker,Arts & Theatre,Other,Other,Civic Opera House,Chicago,IL,United States Of America,2025-12-06 20:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7_YqS,2025-12-06,20:00:00,41.8781,-87.6298,41.8781,-87.6298,3500.0
Z7r9jZ1A7_YqV,Joffrey Ballet presents The Nutcracker,Arts & Theatre,Other,Other,Civic Opera House,Chicago,IL,United States Of America,2025-12-07 01:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7_YqV,2025-12-07,01:00:00,41.8781,-87.6298,41.8781,-87.6298,3500.0
Z7r9jZ1A7_gPP,Till Eulenspiegel & Bullock Sings Aucoin,Music,Classical,Classical/Vocal,Orchestra Hall - IL,Chicago,IL,United States Of America,2025-12-07 01:30:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7_gPP,2025-12-07,01:30:00,41.8781,-87.6298,41.8781,-87.6298,2600.0
Z7r9jZ1A7_vA3,Drunk Shakespeare - 21+,Arts & Theatre,Miscellaneous,Miscellaneous,The Lion Theatre,Chicago,IL,United States Of America,2025-12-06 21:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7_vA3,2025-12-06,21:00:00,41.8781,-87.6298,41.8781,-87.6298,250.0
Z7r9jZ1A7_vA4,Drunk Shakespeare - 21+,Arts & Theatre,Miscellaneous,Miscellaneous,The Lion Theatre,Chicago,IL,United States Of America,2025-12-07 03:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7_vA4,2025-12-07,03:00:00,41.8781,-87.6298,41.8781,-87.6298,250.0
Z7r9jZ1A7_vAK,Drunk Shakespeare - 21+,Arts & Theatre,Miscellaneous,Miscellaneous,The Lion Theatre,Chicago,IL,United States Of America,2025-12-06 23:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7_vAK,2025-12-06,23:00:00,41.8781,-87.6298,41.8781,-87.6298,250.0
Z7r9jZ1A7_vAf,Drunk Shakespeare - 21+,Arts & Theatre,Miscellaneous,Miscellaneous,The Lion Theatre,Chicago,IL,United States Of America,2025-12-07 01:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7_vAf,2025-12-07,01:00:00,41.8781,-87.6298,41.8781,-87.6298,250.0
Z7r9jZ1A7_xfN,DePaul Blue Demons Mens Basketball vs. Arkansas Pine Bluff Golden Lions Mens Basketball,Sports,Basketball,College,Wintrust Arena,Chicago,IL,United States Of America,2025-12-07 02:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7_xfN,2025-12-07,02:00:00,41.8781,-87.6298,41.8781,-87.6298,10387.0
Z7r9jZ1A7bop8,Much Ado About Nothing,Arts & Theatre,Performance Art,Performance Art,Chicago Shakespeare Theater,Chicago,IL,United States Of America,2025-12-06 20:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7bop8,2025-12-06,20:00:00,41.8781,-87.6298,41.8781,-87.6298,500.0
Z7r9jZ1A7bopa,Much Ado About Nothing,Arts & Theatre,Performance Art,Performance Art,Chicago Shakespeare Theater,Chicago,IL,United States Of America,2025-12-07 01:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7bopa,2025-12-07,01:00:00,41.8781,-87.6298,41.8781,-87.6298,500.0
Z7r9jZ1A7jAr_,Nic Fanciulli - Ages 21+,Music,Other,Other,PRYSM Nightclub,Chicago,IL,United States Of America,2025-12-07 04:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7jAr_,2025-12-07,04:00:00,41.8781,-87.6298,41.8781,-87.6298,1500.0
Z7r9jZ1A7jVuO,Loyola Ramblers Mens Basketball vs. Princeton Tigers Mens Basketball,Sports,Basketball,College,Gentile Arena,Chicago,IL,United States Of America,2025-12-06 19:30:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7jVuO,2025-12-06,19:30:00,41.8781,-87.6298,41.8781,-87.6298,4200.0
Z7r9jZ1A7j_Of,it's murph (18 and Over with Valid Government ID),Music,Dance/Electronic,Dance/Electronic,Radius - Chicago,Chicago,IL,United States Of America,2025-12-07 04:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7j_Of,2025-12-07,04:00:00,41.8781,-87.6298,41.8781,-87.6298,3800.0
Z7r9jZ1A7jaGV,PVRIS,Music,Alternative,Alternative Rock,Concord Music Hall,Chicago,IL,United States Of America,2025-12-07 01:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7jaGV,2025-12-07,01:00:00,41.8781,-87.6298,41.8781,-87.6298,1600.0
Z7r9jZ1A7q-Pb,All Them Witches,Music,Other,Other,Thalia Hall,Chicago,IL,United States Of America,2025-12-07 02:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7q-Pb,2025-12-07,02:00:00,41.8781,-87.6298,41.8781,-87.6298,2400.0
Z7r9jZ1A7qIb6,Michael Blaustein,Arts & Theatre,Miscellaneous,Miscellaneous,Vic Theater,Chicago,IL,United States Of America,2025-12-07 02:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7qIb6,2025-12-07,02:00:00,41.8781,-87.6298,41.8781,-87.6298,1300.0
Z7r9jZ1A7qIbk,Michael Blaustein,Arts & Theatre,Miscellaneous,Miscellaneous,Vic Theater,Chicago,IL,United States Of America,2025-12-06 23:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7qIbk,2025-12-06,23:00:00,41.8781,-87.6298,41.8781,-87.6298,1300.0
Z7r9jZ1A7rff6,Once Upon a Symphony: The Ugly Duckling,Music,Other,Other,Symphony Center-IL,Chicago,IL,United States Of America,2025-12-06 16:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7rff6,2025-12-06,16:00:00,41.8781,-87.6298,41.8781,-87.6298,2600.0
Z7r9jZ1A7rffF,Once Upon a Symphony: The Ugly Duckling,Music,Other,Other,Symphony Center-IL,Chicago,IL,United States Of America,2025-12-06 17:45:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7rffF,2025-12-06,17:45:00,41.8781,-87.6298,41.8781,-87.6298,2600.0
rZ7HnEZ1AK87bd,Lil Ed & The Blues Imperials/Nicholas Alexander Blues Band,Music,Blues,Blues,Kingston Mines - Chicago Blues Center,Chicago,IL,United States Of America,2025-12-07 01:00:00+00:00,https://www.ticketweb.com/event/lil-ed-the-blues-kingston-mines-chicago-tickets/13404603,2025-12-07,01:00:00,41.8781,-87.6298,41.8781,-87.6298,400.0
rZ7HnEZ1Af4UCK,SunFallen,Music,Country,Country,Carol's Pub,Chicago,IL,United States Of America,2025-12-07 03:30:00+00:00,https://www.ticketweb.com/event/sunfallen-carols-pub-tickets/14576393,2025-12-07,03:30:00,41.8781,-87.6298,41.8781,-87.6298,300.0
rZ7HnEZ1AfQdPS,Universal Togetherness Band / Ryan Alexander / Numero Group DJs,Music,Other,Other,Empty Bottle,Chicago,IL,United States Of America,2025-12-07 03:00:00+00:00,https://www.ticketweb.com/event/universal-togetherness-band-ryan-empty-bottle-tickets/14683973,2025-12-07,03:00:00,41.8781,-87.6298,41.8781,-87.6298,400.0
rZ7HnEZ1AfbSjd,The Ron Burgundy's: Yacht Rock Night,Music,Rock,Rock,Joe's on Weed Street,Chicago,IL,United States Of America,2025-12-07 04:00:00+00:00,https://www.ticketweb.com/event/the-ron-burgundys-yacht-rock-joes-on-weed-street-tickets/14633703,2025-12-07,04:00:00,41.8781,-87.6298,41.8781,-87.6298,1200.0
rZ7HnEZ1AfbUuS,"Hit The Lights, Wilmette, Gold Steps, Four Stars, Summer Curse",Music,Alternative,Alternative Rock,Bottom Lounge,Chicago,IL,United States Of America,2025-12-07 01:00:00+00:00,https://www.ticketweb.com/event/hit-the-lights-wilmette-gold-bottom-lounge-tickets/14636373,2025-12-07,01:00:00,41.8781,-87.6298,41.8781,-87.6298,700.0
rZ7HnEZ1AfjIjN,DJ Will Miller (Resavoir),Music,Other,Other,Three Top Lounge,Chicago,IL,United States Of America,2025-12-07 02:00:00+00:00,https://www.ticketweb.com/event/dj-will-miller-resavoir-three-top-lounge-tickets/14728723,2025-12-07,02:00:00,41.8781,-87.6298,41.8781,-87.6298,400.0
rZ7HnEZ1AfuwfK,*SOLD OUT* All Them Witches - House of Mirrors Tour with King Buffalo,Music,Rock,Psychedelic,Thalia Hall,Chicago,IL,United States Of America,2025-12-07 02:00:00+00:00,https://www.ticketweb.com/event/sold-out-all-them-witches-thalia-hall-tickets/14372513,2025-12-07,02:00:00,41.8781,-87.6298,41.8781,-87.6298,2400.0
vv178ZbYGkWHx8W1,Hayla,Music,Pop,Electro Pop,Outset,Chicago,IL,United States Of America,2025-12-07 03:00:00+00:00,https://www.ticketmaster.com/hayla-chicago-illinois-12-06-2025/event/0400630F7C890F4A,2025-12-07,03:00:00,41.8781,-87.6298,41.8781,-87.6298,500.0
vv178ZbwGkThdwPs,The Grateful String Band,Music,Country,Bluegrass,Garcia's Chicago,Chicago,IL,United States Of America,2025-12-07 02:00:00+00:00,https://www.ticketmaster.com/the-grateful-string-band-chicago-illinois-12-06-2025/event/0400632FDB0F2971,2025-12-07,02:00:00,41.8781,-87.6298,41.8781,-87.6298,150.0
vv1A7ZkG4GkdvsKqF,Sister Hazel 2 Day Ticket: Show =17+ & Brunch = All Ages,Music,Rock,Alternative Rock,House of Blues Chicago,Chicago,IL,United States Of America,2025-12-06 00:00:00+00:00,https://www.ticketmaster.com/sister-hazel-2-day-ticket-show-chicago-illinois-12-06-2025/event/04006315C1C53748,2025-12-06,,41.8781,-87.6298,41.8781,-87.6298,1300.0
vv1A7ZkG4GkeBNN9V,Sister Hazel,Music,Rock,Alternative Rock,House of Blues Chicago,Chicago,IL,United States Of America,2025-12-07 01:00:00+00:00,https://www.ticketmaster.com/sister-hazel-chicago-illinois-12-06-2025/event/04006315BA8E35F4,2025-12-07,01:00:00,41.8781,-87.6298,41.8781,-87.6298,1300.0
vv1A7ZkGJGkdG_wPV,WGCI Big Jam,Music,Hip-Hop/Rap,Trap,United Center,Chicago,IL,United States Of America,2025-12-07 01:00:00+00:00,https://www.ticketmaster.com/wgci-big-jam-chicago-illinois-12-06-2025/event/04006326CC672974,2025-12-07,01:00:00,41.8781,-87.6298,41.8781,-87.6298,23500.0
vv1A7ZkuJGkdI7z3u,Chicago Elite Classic,Sports,Basketball,High School,Credit Union 1 Arena at UIC,Chicago,IL,United States Of America,2025-12-06 15:00:00+00:00,https://www.ticketmaster.com/chicago-elite-classic-chicago-illinois-12-06-2025/event/04006366E813848D,2025-12-06,15:00:00,41.8781,-87.6298,41.8781,-87.6298,9500.0
vv1kvYvNGaGACtsEV,Brett Eldredge: GLOW Live,Music,Country,Country,The Chicago Theatre,Chicago,IL,United States Of America,2025-12-07 02:00:00+00:00,https://www.ticketmaster.com/brett-eldredge-glow-live-chicago-illinois-12-06-2025/event/070063309EA719F4,2025-12-07,02:00:00,41.8781,-87.6298,41.8781,-87.6298,3600.0
vvG1jZbiQ82okY,SIX (Chicago),Arts & Theatre,Theatre,Musical,CIBC Theatre,Chicago,IL,United States Of America,2025-12-06 20:00:00+00:00,https://www.ticketmaster.com/six-chicago-chicago-illinois-12-06-2025/event/070062C6903D11B0,2025-12-06,20:00:00,41.8781,-87.6298,41.8781,-87.6298,1800.0
vvG1jZbiQ8Cokm,SIX (Chicago),Arts & Theatre,Theatre,Musical,CIBC Theatre,Chicago,IL,United States Of America,2025-12-07 01:30:00+00:00,https://www.ticketmaster.com/six-chicago-chicago-illinois-12-06-2025/event/070062C6903911AE,2025-12-07,01:30:00,41.8781,-87.6298,41.8781,-87.6298,1800.0
vvG1jZbmnT-358,Elf (Chicago),Arts & Theatre,Theatre,Musical,The Auditorium,Chicago,IL,United States Of America,2025-12-06 20:00:00+00:00,https://www.ticketmaster.com/elf-chicago-chicago-illinois-12-06-2025/event/070062EABF8522D0,2025-12-06,20:00:00,41.8781,-87.6298,41.8781,-87.6298,3900.0
vvG1jZbmnTOx5G,Elf (Chicago),Arts & Theatre,Theatre,Musical,The Auditorium,Chicago,IL,United States Of America,2025-12-07 01:30:00+00:00,https://www.ticketmaster.com/elf-chicago-chicago-illinois-12-06-2025/event/070062EABF8222CC,2025-12-07,01:30:00,41.8781,-87.6298,41.8781,-87.6298,3900.0
1Ae0ZbUGkYocoQW,Sunday Night Live Ft. the Alfonzo Jones Experiment W/ D2g,Music,Jazz,Jazz,Reggies Music Joint,Chicago,IL,United States Of America,2025-12-08 02:00:00+00:00,https://www.ticketweb.com/event/sunday-night-live-ft-the-reggies-music-joint-tickets/14689613?REFERRAL_ID=tmfeed,2025-12-08,02:00:00,41.8781,-87.6298,41.8781,-87.6298,400.0
Z7r9jZ1A7_YqU,Joffrey Ballet presents The Nutcracker,Arts & Theatre,Other,Other,Civic Opera House,Chicago,IL,United States Of America,2025-12-08 00:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7_YqU,2025-12-08,,41.8781,-87.6298,41.8781,-87.6298,3500.0
Z7r9jZ1A7_Yqg,Joffrey Ballet presents The Nutcracker,Arts & Theatre,Other,Other,Civic Opera House,Chicago,IL,United States Of America,2025-12-07 19:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7_Yqg,2025-12-07,19:00:00,41.8781,-87.6298,41.8781,-87.6298,3500.0
Z7r9jZ1A7_gPJ,Till Eulenspiegel & Bullock Sings Aucoin,Music,Classical,Classical/Vocal,Orchestra Hall - IL,Chicago,IL,United States Of America,2025-12-07 21:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7_gPJ,2025-12-07,21:00:00,41.8781,-87.6298,41.8781,-87.6298,2600.0
Z7r9jZ1A7_vAp,Drunk Shakespeare - 21+,Arts & Theatre,Miscellaneous,Miscellaneous,The Lion Theatre,Chicago,IL,United States Of America,2025-12-07 23:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7_vAp,2025-12-07,23:00:00,41.8781,-87.6298,41.8781,-87.6298,250.0
Z7r9jZ1A7bopo,Much Ado About Nothing,Arts & Theatre,Performance Art,Performance Art,Chicago Shakespeare Theater,Chicago,IL,United States Of America,2025-12-07 20:00:00+00:00,https://www.ticketmaster.com/event/Z7r9jZ1A7bopo,2025-12-07,20:00:00,41.8781,-87.6298,41.8781,-87.6298,500.0
rZ7HnEZ1AK4b7d,"Kingston Mines ""Blues Jam"" with Mike Wheeler 5:30pm - 9pm/Omar Coleman - Show starts at 9pm",Music,Blues,Blues,Kingston Mines - Chicago Blues Center,Chicago,IL,United States Of America,2025-12-07 23:30:00+00:00,https://www.ticketweb.com/event/kingston-mines-blues-jam-with-kingston-mines-chicago-tickets/13558103,2025-12-07,23:30:00,41.8781,-87.6298,41.8781,-87.6298,400.0
rZ7HnEZ1Af_PFS,Ugly Trash: A Celebration of Community and Independent Music Journalism with Cusp / Sleeper's Bell / Uniflora / Answering Machines,Music,Alternative,Indie Rock,Empty Bottle,Chicago,IL,United States Of America,2025-12-08 03:00:00+00:00,https://www.ticketweb.com/event/ugly-trash-a-celebration-of-empty-bottle-tickets/14665233,2025-12-08,03:00:00,41.8781,-87.6298,41.8781,-87.6298,400.0
rZ7HnEZ1Afb8Od,Mariachi Herencia De México - A Mariachi Christmas,Music,World,Mariachi,Thalia Hall,Chicago,IL,United States Of America,2025-12-08 01:00:00+00:00,https://www.ticketweb.com/event/mariachi-herencia-de-mxico-thalia-hall-tickets/14610803,2025-12-08,01:00:00,41.8781,-87.6298,41.8781,-87.6298,2400.0
rZ7HnEZ1Afbz4N,"Xaviersobased, ksuuvi, Backend, Cranes",Music,Hip-Hop/Rap,Hip-Hop/Rap,Bottom Lounge,Chicago,IL,United States Of America,2025-12-08 01:00:00+00:00,https://www.ticketweb.com/event/xaviersobased-ksuuvi-backend-cranes-bottom-lounge-tickets/14638563,2025-12-08,01:00:00,41.8781,-87.6298,41.8781,-87.6298,700.0
vv178ZbYGkTOZSCp,Dijon,Music,R&B,R&B,The Salt Shed Indoors (Shed),Chicago,IL,United States Of America,2025-12-08 01:30:00+00:00,https://www.ticketmaster.com/dijon-chicago-illinois-12-07-2025/event/0400630FE0033396,2025-12-08,01:30:00,41.8781,-87.6298,41.8781,-87.6298,3500.0
vv1A7ZkG4GkeH3d_0,Sister Hazel BRUNCH,Music,Rock,Alternative Rock,House of Blues Chicago,Chicago,IL,United States Of America,2025-12-07 15:00:00+00:00,https://www.ticketmaster.com/sister-hazel-brunch-chicago-illinois-12-07-2025/event/04006315BC483664,2025-12-07,15:00:00,41.8781,-87.6298,41.8781,-87.6298,1300.0
vv1k8ZbsbYG7W0Nk,"Samantha Fish, Cedric Burnside, And Jon Spencer Shake Em' On Down Tour",Music,Blues,Blues,House of Blues Chicago,Chicago,IL,United States Of America,2025-12-08 00:00:00+00:00,https://www.ticketmaster.com/samantha-fish-cedric-burnside-and-jon-chicago-illinois-12-07-2025/event/0400631630F648C6,2025-12-08,,41.8781,-87.6298,41.8781,-87.6298,1300.0
vvG1jZbc5uc05m,The Jinkx & DeLa Holiday Show,Arts & Theatre,Performance Art,Performance Art,The Chicago Theatre,Chicago,IL,United States Of America,2025-12-08 01:00:00+00:00,https://www.ticketmaster.com/the-jinkx-dela-holiday-show-chicago-illinois-12-07-2025/event/070062D2CDB642EE,2025-12-08,01:00:00,41.8781,-87.6298,41.8781,-87.6298,3600.0
vvG1jZbiQ88-kz,SIX (Chicago),Arts & Theatre,Theatre,Musical,CIBC Theatre,Chicago,IL,United States Of America,2025-12-08 00:30:00+00:00,https://www.ticketmaster.com/six-chicago-chicago-illinois-12-07-2025/event/070062C6904211B8,2025-12-08,00:30:00,41.8781,-87.6298,41.8781,-87.6298,1800.0
vvG1jZbiQ8os60,SIX (Chicago),Arts & Theatre,Theatre,Musical,CIBC Theatre,Chicago,IL,United States Of America,2025-12-07 19:00:00+00:00,https://www.ticketmaster.com/six-chicago-chicago-illinois-12-07-2025/event/070062C6904711E4,2025-12-07,19:00:00,41.8781,-87.6298,41.8781,-87.6298,1800.0
vvG1jZbmnTxe5j,Elf (Chicago),Arts & Theatre,Theatre,Musical,The Auditorium,Chicago,IL,United States Of America,2025-12-08 00:30:00+00:00,https://www.ticketmaster.com/elf-chicago-chicago-illinois-12-07-2025/event/070062EABF8822DC,2025-12-08,00:30:00,41.8781,-87.6298,41.8781,-87.6298,3900.0
vvG1jZbmnTxw5r,Elf (Chicago),Arts & Theatre,Theatre,Musical,The Auditorium,Chicago,IL,United States Of America,2025-12-07 19:00:00+00:00,https://www.ticketmaster.com/elf-chicago-chicago-illinois-12-07-2025/event/070062EABF8B22DE,2025-12-07,19:00:00,41.8781,-87.6298,41.8781,-87.6298,3900.0
1Ae0ZbUGkz61oNg,Vip Stadium Tour,Sports,Miscellaneous,Miscellaneous,Soldier Field,Chicago,IL,United States Of America,2025-12-08 21:00:00+00:00,https://www.ticketweb.com/event/vip-stadium-tour-soldier-field-tickets/14694563?REFERRAL_ID=tmfeed,2025-12-08,21:00:00,41.8781,-87.6298,41.8781,-87.6298,61500.0
1Ae0ZbUGkzF4vNB,Vip Stadium Tour,Sports,Miscellaneous,Miscellaneous,Soldier Field,Chicago,IL,United States Of America,2025-12-08 17:00:00+00:00,https://www.ticketweb.com/event/vip-stadium-tour-soldier-field-tickets/14694573?REFERRAL_ID=tmfeed,2025-12-08,17:00:00,41.8781,-87.6298,41.8781,-87.6298,61500.0
1Ae0ZbUGkzF4vNz,Vip Stadium Tour,Sports,Miscellaneous,Miscellaneous,Soldier Field,Chicago,IL,United States Of America,2025-12-08 19:00:00+00:00,https://www.ticketweb.com/event/vip-stadium-tour-soldier-field-tickets/14694583?REFERRAL_ID=tmfeed,2025-12-08,19:00:00,41.8781,-87.6298,41.8781,-87.6298,61500.0
